#Source	#Target	#Weight
Ziaguda	East.Bahadurpura	1
Ziaguda	Kesari.Hanuman.Temple	1
Kachiguda.Bus.Stop	Koti.Bus.Stop	1
Kachiguda.Bus.Stop	Badichowdi	15
Kachiguda.Bus.Stop	Secunderabad.Junction	1
Kachiguda.Bus.Stop	Kachiguda.Railway.Station	5
Kachiguda.Bus.Stop	King.Koti	1
New.Maruthi.Nagar	Charminar.Bus.Stop	1
New.Maruthi.Nagar	Kothapet.Bus.Stop	1
New.Maruthi.Nagar	Chaitanyapuri	1
New.Maruthi.Nagar	Dilsukhnagar.Bus.station	1
New.Maruthi.Nagar	Satyanagar.Bus.Stop	1
Clock.Tower	Secunderabad.Junction	105
Clock.Tower	Paradise.Bus.Stop	1
Clock.Tower	Bata(RP.Road)	1
Clock.Tower	Race.Course	2
Lakdikapool.Bus.Stop	Malakpet	1
Lakdikapool.Bus.Stop	Mehdipatnam.Bus.Stop	5
Lakdikapool.Bus.Stop	Birla.Mandir	38
Lakdikapool.Bus.Stop	JNTU(MasabTank)	1
Lakdikapool.Bus.Stop	Telephone.Bhavan	4
Lakdikapool.Bus.Stop	Abids.Bus.Stop	7
Lakdikapool.Bus.Stop	NIMS.(Nizam.Hospital)	2
Lakdikapool.Bus.Stop	Khairatabad.Bus.Stop	8
Lakdikapool.Bus.Stop	Chintal.Basthi	28
Lakdikapool.Bus.Stop	Latha.Talkies	3
Lakdikapool.Bus.Stop	Bazar.Ghat	2
Mahavir.Hospital	Lakdikapool.Bus.Stop	39
Mahavir.Hospital	Mehdipatnam.Bus.Stop	1
Mahavir.Hospital	JNTU(MasabTank)	3
Mahavir.Hospital	Bazar.Ghat	1
Masab.Tank.Bus.Stop	Lakdikapool.Bus.Stop	17
Masab.Tank.Bus.Stop	Mahavir.Hospital	36
Masab.Tank.Bus.Stop	Mehdipatnam.Bus.Stop	4
Masab.Tank.Bus.Stop	Vijaya.Nagar.Colony.Bus.Stop(New.Mallepally)	2
Masab.Tank.Bus.Stop	Jubilee.Checkpost.Bus.Stop	1
Masab.Tank.Bus.Stop	Syed.Aliguda	4
Golconda.Hotel	Masab.Tank.Bus.Stop	25
Golconda.Hotel	Rethibowli	1
NMDC.Bus.Stop	Masab.Tank.Bus.Stop	21
NMDC.Bus.Stop	Golconda.Hotel	25
NMDC.Bus.Stop	Langar.House.Bus.Stop	1
NMDC.Bus.Stop	Vijaya.Nagar.Colony.Bus.Stop(New.Mallepally)	2
Sarojini.Bus.Stop	NMDC.Bus.Stop	46
Sarojini.Bus.Stop	Bapu.Nagar	1
Sarojini.Bus.Stop	Langar.House.Bus.Stop	1
Mehdipatnam.Bus.Stop	Afzalgunj.Bus.Stop	1
Mehdipatnam.Bus.Stop	Secunderabad.Junction	7
Mehdipatnam.Bus.Stop	JBS.Bus.Stop	2
Mehdipatnam.Bus.Stop	Dilsukhnagar.Bus.station	1
Mehdipatnam.Bus.Stop	Womens.college.Bus.Stop	2
Mehdipatnam.Bus.Stop	NGOs.Colony.Bus.Stop	2
Mehdipatnam.Bus.Stop	Zoo.Park	1
Mehdipatnam.Bus.Stop	Sarojini.Bus.Stop	45
Mehdipatnam.Bus.Stop	Salarjung.Colony	1
Mehdipatnam.Bus.Stop	Tolichowki.Bus.Stop	1
Mehdipatnam.Bus.Stop	VST.Bus.Stop	1
Mehdipatnam.Bus.Stop	ECIL.Bus.Stop	1
Mehdipatnam.Bus.Stop	Rajiv.Gruhakalpa.Colony	1
Mehdipatnam.Bus.Stop	Milan	4
Mehdipatnam.Bus.Stop	Shaikpet.Darga.Bus.Stop	1
Mehdipatnam.Bus.Stop	Golkonda.Bus.Stop	1
Mehdipatnam.Bus.Stop	Tallagada	3
Mehdipatnam.Bus.Stop	Narsingi.Bus.Stop	1
Mehdipatnam.Bus.Stop	PostOffice.(HimyatNagar)	1
Mehdipatnam.Bus.Stop	Ram.Nagar	2
Mehdipatnam.Bus.Stop	Jeedimetla.Bus.Stop	1
Mehdipatnam.Bus.Stop	Panjagutta.Bus.Stop	1
Mehdipatnam.Bus.Stop	Uppal.Bus.Stop	2
Mehdipatnam.Bus.Stop	KPHB.IVth.phase	1
Mehdipatnam.Bus.Stop	Hitech.City.MMTS.Station	1
Mehdipatnam.Bus.Stop	Chanda.Nagar	1
Mehdipatnam.Bus.Stop	Lingampally.Bus.Stop	1
Mehdipatnam.Bus.Stop	Apuroopa.Bus.Stop	1
Mehdipatnam.Bus.Stop	Geological.Survey.of.India	1
Mehdipatnam.Bus.Stop	KK.nagar	1
Mehdipatnam.Bus.Stop	Gajularamaram	1
Mehdipatnam.Bus.Stop	HCU.Campus	1
Mehdipatnam.Bus.Stop	Patancheru.Bus.Stop	1
Rethibowli	Lakdikapool.Bus.Stop	1
Rethibowli	Masab.Tank.Bus.Stop	1
Rethibowli	Mehdipatnam.Bus.Stop	49
Rethibowli	Tolichowki.Bus.Stop	1
Rethibowli	Langar.House.Bus.Stop	1
Rethibowli	Nanalnagar.Bus.Stop.	16
Nanalnagar.Bus.Stop	Golconda.Hotel	1
Nanalnagar.Bus.Stop	Rethibowli	35
Nanalnagar.Bus.Stop	Langar.House.Bus.Stop	11
Nanalnagar.Bus.Stop	MD.Lines	2
Nanalnagar.Bus.Stop	Tallagada	3
Salarjung.Colony	Nanalnagar.Bus.Stop	19
Tolichowki.Bus.Stop	Secunderabad.Junction	1
Tolichowki.Bus.Stop	Salarjung.Colony	15
Tolichowki.Bus.Stop	Falaknuma	1
Tolichowki.Bus.Stop	Risala.Bazar	1
Tolichowki.Bus.Stop	Galaxy	5
Tolichowki.Bus.Stop	Ram.Nagar	1
Tolichowki.Bus.Stop	Qutub.Shahi.Tombs(Tolichowki)	2
Tolichowki.Bus.Stop	Brindavan.Colony(H.S.Darga)	6
Tolichowki.Bus.Stop	Nanalnagar.Bus.Stop.	1
Falaknuma	Rajpal.Nagar	1
Falaknuma	Balanagar.Bus.Stop	1
Falaknuma	Borabanda.Bus.Stop	1
Falaknuma	Aliabad	11
Falaknuma	Kesav.Giri	8
Falaknuma	Rly.Bridge	1
Falaknuma	Mustafa.Nagar	1
Falaknuma	Patancheru.Bus.Stop	1
Rajpal.Nagar	Lal.Darwaza	4
Rajpal.Nagar	Uppuguda	1
Shah.ali.banda.New.Bus.Stop	Rajpal.Nagar	18
Shah.ali.banda.New.Bus.Stop	HB.Colony	1
Shah.ali.banda.New.Bus.Stop	Tallagada	1
Shah.ali.banda.New.Bus.Stop	Bella.colony	4
Shah.ali.banda.New.Bus.Stop	Fateh.Darwaza	2
Shah.ali.banda.New.Bus.Stop	Bowrampet	1
Hanumanpet	Secunderabad.Junction	2
Hanumanpet	Tukaram.Gate	2
Mallikharjun.Nagar	Hanumanpet	2
Gautam.Nagar.water.tank	Mallikharjun.Nagar	4
Safilguda.Bus.Stop	Medchal	1
Safilguda.Bus.Stop	Gautam.Nagar.water.tank	4
Safilguda.Bus.Stop	Krupa.Complex	9
Safilguda.Bus.Stop	Malkajgiri.Bus.Stop	1
Gymkhana.Grounds	Paradise.Bus.Stop	13
Gymkhana.Grounds	Diamond.Point	8
Gymkhana.Grounds	patny.	2
VST.Bus.Stop	RTC.Cross.Rd	5
VST.Bus.Stop	Golconda.X.Roads	1
VST.Bus.Stop	Musheerabad.Bus.Stop	2
VST.Bus.Stop	Secunderabad.Junction	1
VST.Bus.Stop	Vidya.Nagar.Bus.Stop	4
VST.Bus.Stop	Adikmet	4
VST.Bus.Stop	Ram.Nagar	5
VST.Bus.Stop	NTR.Stadium.Bus.Stop	2
VST.Bus.Stop	Chikkadpally.	3
Shankar.Mutt	Chaderghat.Bus.Stop	1
Shankar.Mutt	VST.Bus.Stop	8
Shankar.Mutt	Fever.Hospital	2
Shankar.Mutt	Barkatpura	1
Shankar.Mutt	Vidya.Nagar.Bus.Stop	20
Nallakunta.Bus.Stop	Shankar.Mutt	27
Nallakunta.Bus.Stop	Shankar.Mutt.	10
Fever.Hospital	Narayanguda	1
Fever.Hospital	Nallakunta.Bus.Stop	29
Fever.Hospital	Thilak.Nagar	1
Fever.Hospital	Secretariat.Bus.Stop	2
Fever.Hospital	Korantee	3
Fever.Hospital	Tilaknaar	4
Barkatpura	Chikkadpally	6
Barkatpura	Fever.Hospital	39
Barkatpura	Kachiguda.Railway.Station	1
Barkatpura	Narayanguda.	1
Tourist	Koti.Bus.Stop	4
Tourist	Barkatpura	9
Kachiguda.Railway.Station	Dilsukhnagar.Bus.station	1
Kachiguda.Railway.Station	Tourist	9
Kachiguda.Railway.Station	Sahara.Bus.Stop	1
Barkas	Charminar.Bus.Stop	2
Barkas	Pahadi.Shareef	1
Barkas	Kothapet(Barkas)	1
MB.Darga	Risala.Bazar	2
Risala.Bazar	Secunderabad.Junction	3
Risala.Bazar	CMR.College.of.Engineering.and.Technology	1
Risala.Bazar	Water.Tank(Bolaram)	1
Risala.Bazar	Kowkur	1
Risala.Bazar	Hakimpet.Airbase	1
Bolarum.Bus.Station	Risala.Bazar	9
Bolarum.Bus.Station	Kowkur.X.Roads	1
Bolarum.Bus.Station	Thurakapalli	1
Bolarum.Bus.Station	Balaji.Nagar.bus.stop(Balaji.Nagar)	1
Bolarum.Bus.Station	IDA	3
Chudi.bazaar	Osmania.Hospital(OGH)	10
Chudi.bazaar	Ziaguda	1
Chudi.bazaar	Osmangunj	1
Chudi.bazaar	Jummerat.Bazar	2
Lal.Darwaza	Shah.ali.banda.New.Bus.Stop	3
Lal.Darwaza	Aliabad	1
Lal.Darwaza	Phool.Bagh	1
Lal.Darwaza	Chatrinaka.Police.Station	2
Uppuguda	Secunderabad.Junction	1
Uppuguda	Charminar.Bus.Stop	2
Uppuguda	Lal.Darwaza	1
Uppuguda	Golkonda.Bus.Stop	1
Uppuguda	Kesav.Giri	1
Uppuguda	Gowlipura	5
Uppuguda	Sivaji.Colony	1
Chilakalguda(Gandhi.Statue)	Secunderabad.Junction	14
Chilakalguda(Gandhi.Statue)	Dilsukhnagar.Bus.station	2
Sitafalmandi.MMTS	Chilakalguda(Gandhi.Statue)	14
Sitafalmandi.MMTS	Tarnaka.Bus.Stop	3
Namala.Gundu	Sitafalmandi.MMTS	11
Namala.Gundu	Sampoorna.Theater	2
Sridevi.Nursing.Home	Namala.Gundu	11
Warasiguda.Bus.Stop	Shenoy.Nursing.Home	2
Warasiguda.Bus.Stop	Sridevi.Nursing.Home	11
Warasiguda.Bus.Stop	Jamia.Osmania.Bus.Stop	2
Jamia.Osmania.Bus.Stop	Secunderabad.Junction	1
Jamia.Osmania.Bus.Stop	Old.Dairy.Form	3
Jamia.Osmania.Bus.Stop	Adikmet	2
Jamia.Osmania.Bus.Stop	Boudha.Nagar(Arts.College)	8
Vidya.Nagar.Bus.Stop	Koti.Bus.Stop	1
Vidya.Nagar.Bus.Stop	Jamia.Osmania.Bus.Stop	15
Vidya.Nagar.Bus.Stop	Adikmet	3
Vidya.Nagar.Bus.Stop	Osmania.University(campus)	7
Vidya.Nagar.Bus.Stop	Ram.Nagar.Gundu	8
Vidya.Nagar.Bus.Stop	Amberpet.Bus.Station	1
Madhuban.colony	Kushaiguda	1
Madhuban.colony	Katedan.Industrial.Area	1
Kushaiguda	Nagarjun.nagar.colony	19
ECIL.Bus.Stop	JBS.Bus.Stop	1
ECIL.Bus.Stop	Rajendra.Nagar.Bus.Depot.Bus.Stop	1
ECIL.Bus.Stop	Kushaiguda	30
ECIL.Bus.Stop	Neredmet.X.Road.Bus.Stop	1
ECIL.Bus.Stop	Sanikpuri.Bus.Stop	1
ECIL.Bus.Stop	North.Kamalanagar	19
ECIL.Bus.Stop	Ram.Nagar	1
ECIL.Bus.Stop	Nampally	1
ECIL.Bus.Stop	Apuroopa.Bus.Stop	1
South.Kamalanagar	ECIL.Bus.Stop	35
Kushaiguda.Bus.Depot	South.Kamalanagar	35
S.P.Nagar	Kushaiguda.Bus.Depot	35
HB.Colony	S.P.Nagar	35
NRM.College	HB.Colony	35
HB.Colony.Phase-1.Bus.Stop	NRM.College	35
HB.Colony.Phase-1.Bus.Stop	HCL.Colony	3
APIIC.colony(ZTS)	HB.Colony.Phase-1.Bus.Stop	31
ZTS.Bus.Stop	HB.Colony.Phase-1.Bus.Stop	2
ZTS.Bus.Stop	APIIC.colony(ZTS)	31
ZTS.Bus.Stop	Moula.Ali	1
ZTS.Bus.Stop	NMDC(Moula.Ali)	2
INDL.Estate(Moula.Ali)	ZTS.Bus.Stop	31
RPF	INDL.Estate(Moula.Ali)	31
RPF	Industrial.Estate.manufacturers	1
Railway.Quarters.Moulali	Mehdipatnam.Bus.Stop	2
Railway.Quarters.Moulali	RPF	31
Ram.Theater	Railway.Quarters.Moulali	32
Ram.Theater	RTC.Colony(Moula.ali)	1
Ram.Theater	Prasanth.Nagar(Moula.Ali)	1
Lalapet	Ram.Theater	32
Lalapet	Dammaiguda(lake)	1
White.House	Lalapet	27
Tarnaka.Bus.Stop	Vidya.Nagar.Bus.Stop	1
Tarnaka.Bus.Stop	White.House	27
Tarnaka.Bus.Stop	Osmania.University(campus)	13
Tarnaka.Bus.Stop	Habsiguda.Bus.Stop	4
Tarnaka.Bus.Stop	Railway.Degree.College	43
Tarnaka.Bus.Stop	Street.no.8.Bus.Stop	1
Old.Dairy.Form	Sitafalmandi.MMTS	2
Old.Dairy.Form	Tarnaka.Bus.Stop	9
Old.Dairy.Form	Osmania.University(campus)	9
Adikmet	Old.Dairy.Form	3
Adikmet	Ram.Nagar.Gundu	6
Osmania.University(campus)	Jamia.Osmania.Bus.Stop	11
State.Archieves	Tarnaka.Bus.Stop	34
CCMB	Tarnaka.Bus.Stop	12
CCMB	State.Archieves	37
Habsiguda.Bus.Stop	State.Archieves	11
Habsiguda.Bus.Stop	CCMB	35
Habsiguda.Bus.Stop	NGRI.1st.Gate	1
Habsiguda.Bus.Stop	Kakatiya.Nagar(Habsiguda)	1
Habsiguda.Bus.Stop	NGRI	26
Habsiguda.Bus.Stop	NGRI.	9
Nacharam	Afzalgunj.Bus.Stop	1
Nacharam	Habsiguda.Bus.Stop	15
Nacharam	Laxmi.Starch	1
Nacharam	Chilkanagar.Bus.Stop	1
Nacharam	Mallapur(Annapurna.Colony)	13
Nacharam	Hema.Nagar	2
Nacharam	Nacharam.Industrial.Area	1
Laxmi.Starch	Chilkanagar.Bus.Stop	1
Chilkanagar.Bus.Stop	Afzalgunj.Bus.Stop	1
Chilkanagar.Bus.Stop	Hema.Nagar	1
NGRI.1st.Gate	Koti.Bus.Stop	1
NGRI.1st.Gate	Charminar.Bus.Stop	1
Dammaiguda(lake)	Ambedkar.Nagar(Kapra)	6
Nagaram.Bus.Stop	Dammaiguda(lake)	4
Nagaram.Bus.Stop	Rampally.X.Roads	14
Vijaya.Hospital	Nagaram.Bus.Stop	18
Vijaya.Hospital	Madhapur.Bus.Stop	1
Vijaya.Hospital	Pocharam.Village.Main.Rd	1
Chakri.puram.colony	Vijaya.Hospital	18
Nagarjun.nagar.colony	Chakri.puram.colony	19
Yapral.Bus.Stop	Secunderabad.Junction	1
Yapral.Bus.Stop	Neredemet.PS	1
Yapral.Bus.Stop	Easwaripuri	1
Yapral.Bus.Stop	Balaji.Nagar.bus.stop(Balaji.Nagar)	2
Neredemet.PS	Nirmal.nagar.Bus.Stop	6
Neredmet.X.Road.Bus.Stop	Neredemet.PS	10
Neredmet.X.Road.Bus.Stop	Defence.Colony	1
Vayupuri	Neredmet.X.Road.Bus.Stop	9
Vayupuri	Shopping.Centre(Sainikpuri)	9
Vayupuri	Nirmal.nagar.Bus.Stop	4
Sanikpuri.Bus.Stop	Vayupuri	19
Sanikpuri.Bus.Stop	Kakatiya.Nagar(Sainikpuri)	1
Sharada(officers.colony)	Sanikpuri.Bus.Stop	19
A.S.Rao.Nagar.Bus.Stop	Yapral.Bus.Stop	1
A.S.Rao.Nagar.Bus.Stop	Sharada(officers.colony)	21
A.S.Rao.Nagar.Bus.Stop	North.Kamalanagar	1
Radhika.Theatre	A.S.Rao.Nagar.Bus.Stop	21
Radhika.Theatre	Gandhi.Nagar(kapra)	7
North.Kamalanagar	Radhika.Theatre	18
North.Kamalanagar	Radhika.Theatre.	1
NFC(ECIL)	Secunderabad.Junction	1
NFC(ECIL)	ECIL.Bus.Stop	7
Cable.X.Road	NFC(ECIL)	7
Cable.X.Road	Mallapur(Annapurna.Colony)	1
Cable.X.Road	KLR.Nagar	1
HCL.Colony	Cable.X.Road	9
HCL.Colony	Shapur.Nagar.Bus.Stop	1
Mallapur(Annapurna.Colony)	HB.Colony.Phase-1.Bus.Stop	1
Mallapur(Annapurna.Colony)	HCL.Colony	12
Mallapur(Annapurna.Colony)	Shakti.Sai.Nagar(Mallapur)	1
Gokhle.Nagar	Tarnaka.Bus.Stop	1
Acharya.N.G.Ranga.Agricultural.University	CBS.Bus.Stop	1
Acharya.N.G.Ranga.Agricultural.University	Rajendra.Nagar.Bus.Depot.Bus.Stop	1
Acharya.N.G.Ranga.Agricultural.University	Kismatpura	2
Acharya.N.G.Ranga.Agricultural.University	Aramghar(Shivarampally)	5
Moula.Ali	ECIL.Bus.Stop	1
Moula.Ali	Ambedkar.Nagar(Kapra)	1
Ambedkar.Nagar(Kapra)	Secunderabad.Junction	5
Ambedkar.Nagar(Kapra)	Balaji.Nagar.bus.stop(Balaji.Nagar)	1
Sai.Nagar(kapra)	Dammaiguda(lake)	4
Saket(Kapra)	ECIL.Bus.Stop	1
Saket(Kapra)	Sai.Nagar(kapra)	4
J.J.Nagar.Colony	Saket(Kapra)	5
Kapra	J.J.Nagar.Colony	5
Kapra	Yellareddy.Guda(Kapra)	2
Sri.Ram.Nagar.Colony(kapra)	Kapra	7
Gandhi.Nagar(kapra)	Sri.Ram.Nagar.Colony(kapra)	7
Hema.Nagar	Mallapur(Annapurna.Colony)	1
Hema.Nagar	Nampally	1
Hema.Nagar	Uppal.X.Road.Bus.Stop	1
Reddy.College	YMCA(Koti).Bus.Stop	2
RTC.Colony(Moula.ali)	Moula.Ali	1
RTC.Colony(Moula.ali)	Bharat.Nagar.Colony(A.S.Rao.Nagar).Bus.Stop	2
Bharat.Nagar.Colony(A.S.Rao.Nagar).Bus.Stop	Ganesh.Nagar	2
Ganesh.Nagar	Maruthi.Nagar(A.S.Rao.Nagar)	2
Maruthi.Nagar(A.S.Rao.Nagar)	Hanuman.Temple(A.S.Rao.Nagar)	2
Hanuman.Temple(A.S.Rao.Nagar)	A.S.Rao.Nagar.Bus.Stop	2
Easwaripuri	Kandiguda	1
Kandiguda	Yapral.Bus.Stop	1
Saipuri.Colony	Kandiguda	1
Shopping.Centre(Sainikpuri)	Saipuri.Colony	1
Shopping.Centre(Sainikpuri)	Nirmal.nagar.Bus.Stop	3
Kakatiya.Nagar(Habsiguda)	NGRI.1st.Gate	1
Thilak.Nagar	Sathyasai.school	1
Sathyasai.school	Syndicate.Bank(Shivam)	1
Syndicate.Bank(Shivam)	Shivam	2
Syndicate.Bank(Shivam)	Amberpet.Bus.Station	3
Syndicate.Bank(Shivam)	Shivam.	2
Shivam	Dilsukhnagar.Bus.station	1
Shivam	NCC	2
NCC	Jamia.Osmania.Bus.Stop	1
NCC	OU.Engineering.College	1
NCC	Law.College	2
NCC	Ahobhil.Mutt	1
OU.Engineering.College	Ladies.Hostel	1
Ladies.Hostel	Law.College	1
Law.College	Osmania.University(campus)	3
Vampuguda	Kushaiguda	1
Vampuguda	Gangaputra.Colony.Bus.Stop	1
Bank.Colony(saket)	Vampuguda	2
Yellareddy.Guda(Kapra)	Bank.Colony(saket)	2
Keesara.guta	ECIL.Bus.Stop	2
Keesara.Bus.Stop	Secunderabad.Junction	1
Keesara.Bus.Stop	Keesara.guta	3
Keesara.Bus.Stop	Ankireddipalli.Bus.Stop	1
Keesara.Bus.Stop	Bogaram.Bus.Stop	2
Keesara.Bus.Stop	bommalaramaram	1
Keesara.Bus.Stop	Chikatimamidi	2
Chiriyala	Keesara.Bus.Stop	7
Bandlaguda(Nagaram)	Chiriyala	8
Rampally.X.Roads	Bandlaguda(Nagaram)	14
Rampally.X.Roads	Tallagada	1
Rampally.X.Roads	Indira.Gruhakalph.Colony	1
Rampally.X.Roads	Sathyanarayana.Colony	1
Rampally.X.Roads	Muknur	1
Rajiv.Gruhakalpa.Colony	ECIL.Bus.Stop	1
Rajiv.Gruhakalpa.Colony	Bandlaguda(Nagaram)	5
Osmangunj	Afzalgunj.Bus.Stop	9
Osmangunj	Osmania.Hospital(OGH)	2
Osmangunj	Gosha.Mahal	1
Jummerat.Bazar	Ziaguda	1
Jummerat.Bazar	Dhoolpet	2
Dhoolpet	Chudi.bazaar	11
Dhoolpet	Mangalghat	2
Mahaboob.College	patny	12
James.Street	Paradise.Bus.Stop	20
James.Street	Mahaboob.College	12
James.Street	TankBund.	3
Bata(RP.Road)	patny	5
Bata(RP.Road)	Paradise.Bus.Stop	3
Bata(RP.Road)	James.Street	13
Bata(RP.Road)	RP.Road	4
Bata(RP.Road)	BoatsClub(RP.Road)	1
Bata(RP.Road)	TankBund	1
Bible.House	patny	1
Bible.House	Bata(RP.Road)	18
Ranigunj.Bus.Stop	Paradise.Bus.Stop	2
Ranigunj.Bus.Stop	Medchal	3
Ranigunj.Bus.Stop	James.Street	19
Ranigunj.Bus.Stop	Bible.House	12
Ranigunj.Bus.Stop	Police.Lines-Begumpet.Bus.Stop	2
Ranigunj.Bus.Stop	Kavadiguda	7
Ranigunj.Bus.Stop	Gowdavalli	1
RP.Road	patny	4
RP.Road	Ranigunj.Bus.Stop	12
DBR.Mills	Ranigunj.Bus.Stop	3
DBR.Mills	RP.Road	12
BoatsClub(RP.Road)	Ranigunj.Bus.Stop	11
BoatsClub(RP.Road)	DBR.Mills	20
TankBund	Bible.House	1
TankBund	DBR.Mills	11
TankBund	BoatsClub(RP.Road)	16
TankBund	RamaKrishna	1
TankBund	NTR.Stadium.Bus.Stop	1
Secretariat.Bus.Stop	Lakdikapool.Bus.Stop	3
Secretariat.Bus.Stop	TankBund	26
Secretariat.Bus.Stop	NTR.Gardens	1
Secretariat.Bus.Stop	Liberty.Bus.Stop	29
Secretariat.Bus.Stop	Telephone.Bhavan	2
Secretariat.Bus.Stop	Nampally	1
Secretariat.Bus.Stop	Assembly	3
Birla.Mandir	Fever.Hospital	2
Birla.Mandir	Secretariat.Bus.Stop	46
Birla.Mandir	Telephone.Bhavan	7
Birla.Mandir	Nampally	2
KLR.Nagar	Bapu.Ghat	1
Bapu.Ghat	Sarojini.Bus.Stop	1
Bapu.Ghat	Sai.Ram.Nagar(Langar.House)	1
Bapu.Ghat	Narsingi.Bus.Stop	2
Bapu.Ghat	Attapur	1
Bapu.Ghat	Ramdev.Guda	2
Bapu.Nagar	NMDC.Bus.Stop	1
Bapu.Nagar	Bapu.Ghat	9
Bapu.Nagar	Golkonda.Bus.Stop	5
Bapu.Nagar	Sai.Ram.Nagar(Langar.House)	1
Langar.House.Bus.Stop	Afzalgunj.Bus.Stop	1
Langar.House.Bus.Stop	Secunderabad.Junction	2
Langar.House.Bus.Stop	Mehdipatnam.Bus.Stop	1
